NUM_PASAJEROS;ANIO;MES;DIA;ZONA_FNC_GROUP_2;EsEscolar;EsFestivo
102890;2019;6;20;CPI-CABILDO;1;0
2889;2019;6;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
582;2019;6;20;CONVENIOS CABILDO-AYTOS.;1;0
2749;2019;6;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33235;2019;6;21;ENCOMIENDA USC-AYTO.SC;1;0
101966;2019;6;21;CPI-CABILDO;1;0
613;2019;6;21;CONVENIOS CABILDO-AYTOS.;1;0
68950;2019;6;22;CPI-CABILDO;0;0
839;2019;6;22;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
161;2019;6;22;CONVENIOS CABILDO-AYTOS.;0;0
18271;2019;6;22;ENCOMIENDA USC-AYTO.SC;0;0
111;2019;6;23;CONVENIOS CABILDO-AYTOS.;0;0
59684;2019;6;23;CPI-CABILDO;0;0
15633;2019;6;23;ENCOMIENDA USC-AYTO.SC;0;0
524;2019;6;23;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
569;2019;6;24;CONVENIOS CABILDO-AYTOS.;0;0
2795;2019;6;24;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33413;2019;6;24;ENCOMIENDA USC-AYTO.SC;0;0
100856;2019;6;24;CPI-CABILDO;0;0
2759;2019;6;25;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
593;2019;6;25;CONVENIOS CABILDO-AYTOS.;0;0
98018;2019;6;25;CPI-CABILDO;0;0
33572;2019;6;25;ENCOMIENDA USC-AYTO.SC;0;0
615;2019;6;26;CONVENIOS CABILDO-AYTOS.;0;0
2922;2019;6;26;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
102068;2019;6;26;CPI-CABILDO;0;0
33663;2019;6;26;ENCOMIENDA USC-AYTO.SC;0;0
453;2019;6;27;CONVENIOS CABILDO-AYTOS.;0;0
102038;2019;6;27;CPI-CABILDO;0;0
33062;2019;6;27;ENCOMIENDA USC-AYTO.SC;0;0
2765;2019;6;27;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
565;2019;6;28;CONVENIOS CABILDO-AYTOS.;0;0
101085;2019;6;28;CPI-CABILDO;0;0
2743;2019;6;28;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
32908;2019;6;28;ENCOMIENDA USC-AYTO.SC;0;0
190;2019;6;29;CONVENIOS CABILDO-AYTOS.;0;0
814;2019;6;29;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
18728;2019;6;29;ENCOMIENDA USC-AYTO.SC;0;0
70776;2019;6;29;CPI-CABILDO;0;0
57862;2019;6;30;CPI-CABILDO;0;0
626;2019;6;30;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
14980;2019;6;30;ENCOMIENDA USC-AYTO.SC;0;0
50;2019;6;30;CONVENIOS CABILDO-AYTOS.;0;0
3015;2019;7;1;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33819;2019;7;1;ENCOMIENDA USC-AYTO.SC;0;0
617;2019;7;1;CONVENIOS CABILDO-AYTOS.;0;0
101131;2019;7;1;CPI-CABILDO;0;0
2887;2019;7;2;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33757;2019;7;2;ENCOMIENDA USC-AYTO.SC;0;0
100668;2019;7;2;CPI-CABILDO;0;0
587;2019;7;2;CONVENIOS CABILDO-AYTOS.;0;0
2954;2019;7;3;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
102571;2019;7;3;CPI-CABILDO;0;0
33293;2019;7;3;ENCOMIENDA USC-AYTO.SC;0;0
558;2019;7;3;CONVENIOS CABILDO-AYTOS.;0;0
101100;2019;7;4;CPI-CABILDO;0;0
2855;2019;7;4;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33217;2019;7;4;ENCOMIENDA USC-AYTO.SC;0;0
533;2019;7;4;CONVENIOS CABILDO-AYTOS.;0;0
595;2019;7;5;CONVENIOS CABILDO-AYTOS.;0;0
103488;2019;7;5;CPI-CABILDO;0;0
2879;2019;7;5;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33000;2019;7;5;ENCOMIENDA USC-AYTO.SC;0;0
71232;2019;7;6;CPI-CABILDO;0;0
868;2019;7;6;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
18320;2019;7;6;ENCOMIENDA USC-AYTO.SC;0;0
156;2019;7;6;CONVENIOS CABILDO-AYTOS.;0;0
136;2019;7;7;CONVENIOS CABILDO-AYTOS.;0;0
15155;2019;7;7;ENCOMIENDA USC-AYTO.SC;0;0
57569;2019;7;7;CPI-CABILDO;0;0
635;2019;7;7;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33206;2019;7;8;ENCOMIENDA USC-AYTO.SC;0;0
621;2019;7;8;CONVENIOS CABILDO-AYTOS.;0;0
102307;2019;7;8;CPI-CABILDO;0;0
2841;2019;7;8;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33220;2019;7;9;ENCOMIENDA USC-AYTO.SC;0;0
2801;2019;7;9;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
612;2019;7;9;CONVENIOS CABILDO-AYTOS.;0;0
102304;2019;7;9;CPI-CABILDO;0;0
33243;2019;7;10;ENCOMIENDA USC-AYTO.SC;0;0
104522;2019;7;10;CPI-CABILDO;0;0
614;2019;7;10;CONVENIOS CABILDO-AYTOS.;0;0
2772;2019;7;10;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33236;2019;7;11;ENCOMIENDA USC-AYTO.SC;0;0
2882;2019;7;11;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
592;2019;7;11;CONVENIOS CABILDO-AYTOS.;0;0
102057;2019;7;11;CPI-CABILDO;0;0
32529;2019;7;12;ENCOMIENDA USC-AYTO.SC;0;0
584;2019;7;12;CONVENIOS CABILDO-AYTOS.;0;0
2778;2019;7;12;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
102218;2019;7;12;CPI-CABILDO;0;0
19616;2019;7;13;ENCOMIENDA USC-AYTO.SC;0;0
826;2019;7;13;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
71218;2019;7;13;CPI-CABILDO;0;0
201;2019;7;13;CONVENIOS CABILDO-AYTOS.;0;0
14951;2019;7;14;ENCOMIENDA USC-AYTO.SC;0;0
59028;2019;7;14;CPI-CABILDO;0;0
643;2019;7;14;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
133;2019;7;14;CONVENIOS CABILDO-AYTOS.;0;0
99594;2019;7;15;CPI-CABILDO;0;0
2649;2019;7;15;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
32316;2019;7;15;ENCOMIENDA USC-AYTO.SC;0;0
573;2019;7;15;CONVENIOS CABILDO-AYTOS.;0;0
104274;2019;7;16;CPI-CABILDO;0;0
2796;2019;7;16;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33608;2019;7;16;ENCOMIENDA USC-AYTO.SC;0;0
636;2019;7;16;CONVENIOS CABILDO-AYTOS.;0;0
2564;2019;7;17;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33437;2019;7;17;ENCOMIENDA USC-AYTO.SC;0;0
612;2019;7;17;CONVENIOS CABILDO-AYTOS.;0;0
102310;2019;7;17;CPI-CABILDO;0;0
32766;2019;7;18;ENCOMIENDA USC-AYTO.SC;0;0
2634;2019;7;18;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
102149;2019;7;18;CPI-CABILDO;0;0
601;2019;7;18;CONVENIOS CABILDO-AYTOS.;0;0
2586;2019;7;19;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
99606;2019;7;19;CPI-CABILDO;0;0
637;2019;7;19;CONVENIOS CABILDO-AYTOS.;0;0
30330;2019;7;19;ENCOMIENDA USC-AYTO.SC;0;0
71327;2019;7;20;CPI-CABILDO;0;0
808;2019;7;20;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
17557;2019;7;20;ENCOMIENDA USC-AYTO.SC;0;0
203;2019;7;20;CONVENIOS CABILDO-AYTOS.;0;0
599;2019;7;21;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
136;2019;7;21;CONVENIOS CABILDO-AYTOS.;0;0
15532;2019;7;21;ENCOMIENDA USC-AYTO.SC;0;0
59648;2019;7;21;CPI-CABILDO;0;0
31398;2019;7;22;ENCOMIENDA USC-AYTO.SC;0;0
683;2019;7;22;CONVENIOS CABILDO-AYTOS.;0;0
98883;2019;7;22;CPI-CABILDO;0;0
2575;2019;7;22;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
31201;2019;7;23;ENCOMIENDA USC-AYTO.SC;0;0
646;2019;7;23;CONVENIOS CABILDO-AYTOS.;0;0
98200;2019;7;23;CPI-CABILDO;0;0
2587;2019;7;23;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
593;2019;7;24;CONVENIOS CABILDO-AYTOS.;0;0
31915;2019;7;24;ENCOMIENDA USC-AYTO.SC;0;0
98894;2019;7;24;CPI-CABILDO;0;0
2517;2019;7;24;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
33386;2019;7;25;ENCOMIENDA USC-AYTO.SC;0;0
103010;2019;7;25;CPI-CABILDO;0;0
2669;2019;7;25;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
654;2019;7;25;CONVENIOS CABILDO-AYTOS.;0;0
31881;2019;7;26;ENCOMIENDA USC-AYTO.SC;0;0
99377;2019;7;26;CPI-CABILDO;0;0
2535;2019;7;26;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
639;2019;7;26;CONVENIOS CABILDO-AYTOS.;0;0
18496;2019;7;27;ENCOMIENDA USC-AYTO.SC;0;0
815;2019;7;27;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
147;2019;7;27;CONVENIOS CABILDO-AYTOS.;0;0
70710;2019;7;27;CPI-CABILDO;0;0
14979;2019;7;28;ENCOMIENDA USC-AYTO.SC;0;0
128;2019;7;28;CONVENIOS CABILDO-AYTOS.;0;0
533;2019;7;28;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
55871;2019;7;28;CPI-CABILDO;0;0
2559;2019;7;29;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
31148;2019;7;29;ENCOMIENDA USC-AYTO.SC;0;0
585;2019;7;29;CONVENIOS CABILDO-AYTOS.;0;0
98394;2019;7;29;CPI-CABILDO;0;0
29956;2019;7;30;ENCOMIENDA USC-AYTO.SC;0;0
93967;2019;7;30;CPI-CABILDO;0;0
2422;2019;7;30;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
572;2019;7;30;CONVENIOS CABILDO-AYTOS.;0;0
97752;2019;7;31;CPI-CABILDO;0;0
2781;2019;7;31;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
31247;2019;7;31;ENCOMIENDA USC-AYTO.SC;0;0
614;2019;7;31;CONVENIOS CABILDO-AYTOS.;0;0
30896;2019;8;1;ENCOMIENDA USC-AYTO.SC;0;0
97147;2019;8;1;CPI-CABILDO;0;0
2498;2019;8;1;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
576;2019;8;1;CONVENIOS CABILDO-AYTOS.;0;0
2681;2019;8;2;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
30589;2019;8;2;ENCOMIENDA USC-AYTO.SC;0;0
600;2019;8;2;CONVENIOS CABILDO-AYTOS.;0;0
97744;2019;8;2;CPI-CABILDO;0;0
71021;2019;8;3;CPI-CABILDO;0;0
18130;2019;8;3;ENCOMIENDA USC-AYTO.SC;0;0
810;2019;8;3;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
197;2019;8;3;CONVENIOS CABILDO-AYTOS.;0;0
571;2019;8;4;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
57500;2019;8;4;CPI-CABILDO;0;0
128;2019;8;4;CONVENIOS CABILDO-AYTOS.;0;0
15143;2019;8;4;ENCOMIENDA USC-AYTO.SC;0;0
97428;2019;8;5;CPI-CABILDO;0;0
2473;2019;8;5;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
30233;2019;8;5;ENCOMIENDA USC-AYTO.SC;0;0
519;2019;8;5;CONVENIOS CABILDO-AYTOS.;0;0
2552;2019;8;6;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
579;2019;8;6;CONVENIOS CABILDO-AYTOS.;0;0
30102;2019;8;6;ENCOMIENDA USC-AYTO.SC;0;0
98399;2019;8;6;CPI-CABILDO;0;0
2555;2019;8;7;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
30208;2019;8;7;ENCOMIENDA USC-AYTO.SC;0;0
622;2019;8;7;CONVENIOS CABILDO-AYTOS.;0;0
98796;2019;8;7;CPI-CABILDO;0;0
29774;2019;8;8;ENCOMIENDA USC-AYTO.SC;0;0
564;2019;8;8;CONVENIOS CABILDO-AYTOS.;0;0
98468;2019;8;8;CPI-CABILDO;0;0
2429;2019;8;8;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
29408;2019;8;9;ENCOMIENDA USC-AYTO.SC;0;0
570;2019;8;9;CONVENIOS CABILDO-AYTOS.;0;0
98850;2019;8;9;CPI-CABILDO;0;0
2496;2019;8;9;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
18960;2019;8;10;ENCOMIENDA USC-AYTO.SC;0;0
188;2019;8;10;CONVENIOS CABILDO-AYTOS.;0;0
74352;2019;8;10;CPI-CABILDO;0;0
842;2019;8;10;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
14505;2019;8;11;ENCOMIENDA USC-AYTO.SC;0;0
59944;2019;8;11;CPI-CABILDO;0;0
581;2019;8;11;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
133;2019;8;11;CONVENIOS CABILDO-AYTOS.;0;0
30104;2019;8;12;ENCOMIENDA USC-AYTO.SC;0;0
648;2019;8;12;CONVENIOS CABILDO-AYTOS.;0;0
96719;2019;8;12;CPI-CABILDO;0;0
2593;2019;8;12;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
570;2019;8;13;CONVENIOS CABILDO-AYTOS.;0;0
29589;2019;8;13;ENCOMIENDA USC-AYTO.SC;0;0
2519;2019;8;13;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
96433;2019;8;13;CPI-CABILDO;0;0
2643;2019;8;14;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
30352;2019;8;14;ENCOMIENDA USC-AYTO.SC;0;0
581;2019;8;14;CONVENIOS CABILDO-AYTOS.;0;0
100710;2019;8;14;CPI-CABILDO;0;0
13967;2019;8;15;ENCOMIENDA USC-AYTO.SC;0;0
77715;2019;8;15;CPI-CABILDO;0;0
146;2019;8;15;CONVENIOS CABILDO-AYTOS.;0;0
574;2019;8;15;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
98965;2019;8;16;CPI-CABILDO;0;0
27511;2019;8;16;ENCOMIENDA USC-AYTO.SC;0;0
2300;2019;8;16;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
545;2019;8;16;CONVENIOS CABILDO-AYTOS.;0;0
17588;2019;8;17;ENCOMIENDA USC-AYTO.SC;0;0
68666;2019;8;17;CPI-CABILDO;0;0
805;2019;8;17;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
178;2019;8;17;CONVENIOS CABILDO-AYTOS.;0;0
575;2019;8;18;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
14858;2019;8;18;ENCOMIENDA USC-AYTO.SC;0;0
151;2019;8;18;CONVENIOS CABILDO-AYTOS.;0;0
56998;2019;8;18;CPI-CABILDO;0;0
94260;2019;8;19;CPI-CABILDO;0;0
2613;2019;8;19;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
28898;2019;8;19;ENCOMIENDA USC-AYTO.SC;0;0
575;2019;8;19;CONVENIOS CABILDO-AYTOS.;0;0
2437;2019;8;20;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
94973;2019;8;20;CPI-CABILDO;0;0
29371;2019;8;20;ENCOMIENDA USC-AYTO.SC;0;0
528;2019;8;20;CONVENIOS CABILDO-AYTOS.;0;0
93447;2019;8;21;CPI-CABILDO;0;0
2394;2019;8;21;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
28540;2019;8;21;ENCOMIENDA USC-AYTO.SC;0;0
576;2019;8;21;CONVENIOS CABILDO-AYTOS.;0;0
2406;2019;8;22;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
28152;2019;8;22;ENCOMIENDA USC-AYTO.SC;0;0
504;2019;8;22;CONVENIOS CABILDO-AYTOS.;0;0
93683;2019;8;22;CPI-CABILDO;0;0
2437;2019;8;23;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
27674;2019;8;23;ENCOMIENDA USC-AYTO.SC;0;0
531;2019;8;23;CONVENIOS CABILDO-AYTOS.;0;0
93881;2019;8;23;CPI-CABILDO;0;0
16666;2019;8;24;ENCOMIENDA USC-AYTO.SC;0;0
165;2019;8;24;CONVENIOS CABILDO-AYTOS.;0;0
68447;2019;8;24;CPI-CABILDO;0;0
801;2019;8;24;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
15484;2019;8;25;ENCOMIENDA USC-AYTO.SC;0;0
156;2019;8;25;CONVENIOS CABILDO-AYTOS.;0;0
58009;2019;8;25;CPI-CABILDO;0;0
540;2019;8;25;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
29120;2019;8;26;ENCOMIENDA USC-AYTO.SC;0;0
662;2019;8;26;CONVENIOS CABILDO-AYTOS.;0;0
95086;2019;8;26;CPI-CABILDO;0;0
2560;2019;8;26;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
29259;2019;8;27;ENCOMIENDA USC-AYTO.SC;0;0
94863;2019;8;27;CPI-CABILDO;0;0
2473;2019;8;27;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
612;2019;8;27;CONVENIOS CABILDO-AYTOS.;0;0
29820;2019;8;28;ENCOMIENDA USC-AYTO.SC;0;0
94518;2019;8;28;CPI-CABILDO;0;0
597;2019;8;28;CONVENIOS CABILDO-AYTOS.;0;0
2616;2019;8;28;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
568;2019;8;29;CONVENIOS CABILDO-AYTOS.;0;0
29671;2019;8;29;ENCOMIENDA USC-AYTO.SC;0;0
2541;2019;8;29;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
94854;2019;8;29;CPI-CABILDO;0;0
2722;2019;8;30;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
29414;2019;8;30;ENCOMIENDA USC-AYTO.SC;0;0
599;2019;8;30;CONVENIOS CABILDO-AYTOS.;0;0
95928;2019;8;30;CPI-CABILDO;0;0
17362;2019;8;31;ENCOMIENDA USC-AYTO.SC;0;0
71652;2019;8;31;CPI-CABILDO;0;0
873;2019;8;31;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
195;2019;8;31;CONVENIOS CABILDO-AYTOS.;0;0
636;2019;9;1;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
14145;2019;9;1;ENCOMIENDA USC-AYTO.SC;0;0
57517;2019;9;1;CPI-CABILDO;0;0
155;2019;9;1;CONVENIOS CABILDO-AYTOS.;0;0
31754;2019;9;2;ENCOMIENDA USC-AYTO.SC;0;0
100779;2019;9;2;CPI-CABILDO;0;0
2990;2019;9;2;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
683;2019;9;2;CONVENIOS CABILDO-AYTOS.;0;0
3025;2019;9;3;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
32077;2019;9;3;ENCOMIENDA USC-AYTO.SC;0;0
633;2019;9;3;CONVENIOS CABILDO-AYTOS.;0;0
101966;2019;9;3;CPI-CABILDO;0;0
102512;2019;9;4;CPI-CABILDO;0;0
3066;2019;9;4;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
32514;2019;9;4;ENCOMIENDA USC-AYTO.SC;0;0
577;2019;9;4;CONVENIOS CABILDO-AYTOS.;0;0
101186;2019;9;5;CPI-CABILDO;0;0
2983;2019;9;5;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
31413;2019;9;5;ENCOMIENDA USC-AYTO.SC;0;0
564;2019;9;5;CONVENIOS CABILDO-AYTOS.;0;0
101885;2019;9;6;CPI-CABILDO;0;0
31242;2019;9;6;ENCOMIENDA USC-AYTO.SC;0;0
3034;2019;9;6;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
625;2019;9;6;CONVENIOS CABILDO-AYTOS.;0;0
873;2019;9;7;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
179;2019;9;7;CONVENIOS CABILDO-AYTOS.;0;0
18357;2019;9;7;ENCOMIENDA USC-AYTO.SC;0;0
81228;2019;9;7;CPI-CABILDO;0;0
578;2019;9;8;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
13942;2019;9;8;ENCOMIENDA USC-AYTO.SC;0;0
59006;2019;9;8;CPI-CABILDO;0;0
137;2019;9;8;CONVENIOS CABILDO-AYTOS.;0;0
3140;2019;9;9;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
103269;2019;9;9;CPI-CABILDO;0;0
33654;2019;9;9;ENCOMIENDA USC-AYTO.SC;0;0
670;2019;9;9;CONVENIOS CABILDO-AYTOS.;0;0
105222;2019;9;10;CPI-CABILDO;0;0
3253;2019;9;10;ENCOMIENDA LAGUNA -AYTO.LAG;0;0
34904;2019;9;10;ENCOMIENDA USC-AYTO.SC;0;0
670;2019;9;10;CONVENIOS CABILDO-AYTOS.;0;0
3536;2019;9;11;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35166;2019;9;11;ENCOMIENDA USC-AYTO.SC;1;0
657;2019;9;11;CONVENIOS CABILDO-AYTOS.;1;0
110321;2019;9;11;CPI-CABILDO;1;0
33535;2019;9;12;ENCOMIENDA USC-AYTO.SC;1;0
106384;2019;9;12;CPI-CABILDO;1;0
627;2019;9;12;CONVENIOS CABILDO-AYTOS.;1;0
3508;2019;9;12;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
108004;2019;9;13;CPI-CABILDO;1;0
33271;2019;9;13;ENCOMIENDA USC-AYTO.SC;1;0
3447;2019;9;13;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
670;2019;9;13;CONVENIOS CABILDO-AYTOS.;1;0
17508;2019;9;14;ENCOMIENDA USC-AYTO.SC;1;0
73699;2019;9;14;CPI-CABILDO;1;0
909;2019;9;14;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
209;2019;9;14;CONVENIOS CABILDO-AYTOS.;1;0
591;2019;9;15;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
13527;2019;9;15;ENCOMIENDA USC-AYTO.SC;1;0
146;2019;9;15;CONVENIOS CABILDO-AYTOS.;1;0
59368;2019;9;15;CPI-CABILDO;1;0
107517;2019;9;16;CPI-CABILDO;1;0
3722;2019;9;16;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33324;2019;9;16;ENCOMIENDA USC-AYTO.SC;1;0
640;2019;9;16;CONVENIOS CABILDO-AYTOS.;1;0
3517;2019;9;17;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
108355;2019;9;17;CPI-CABILDO;1;0
34506;2019;9;17;ENCOMIENDA USC-AYTO.SC;1;0
660;2019;9;17;CONVENIOS CABILDO-AYTOS.;1;0
111280;2019;9;18;CPI-CABILDO;1;0
3739;2019;9;18;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34689;2019;9;18;ENCOMIENDA USC-AYTO.SC;1;0
683;2019;9;18;CONVENIOS CABILDO-AYTOS.;1;0
3662;2019;9;19;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34398;2019;9;19;ENCOMIENDA USC-AYTO.SC;1;0
717;2019;9;19;CONVENIOS CABILDO-AYTOS.;1;0
110575;2019;9;19;CPI-CABILDO;1;0
3577;2019;9;20;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
33853;2019;9;20;ENCOMIENDA USC-AYTO.SC;1;0
114395;2019;9;20;CPI-CABILDO;1;0
668;2019;9;20;CONVENIOS CABILDO-AYTOS.;1;0
1005;2019;9;21;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
74414;2019;9;21;CPI-CABILDO;1;0
17124;2019;9;21;ENCOMIENDA USC-AYTO.SC;1;0
179;2019;9;21;CONVENIOS CABILDO-AYTOS.;1;0
57624;2019;9;22;CPI-CABILDO;1;0
657;2019;9;22;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
13958;2019;9;22;ENCOMIENDA USC-AYTO.SC;1;0
121;2019;9;22;CONVENIOS CABILDO-AYTOS.;1;0
709;2019;9;23;CONVENIOS CABILDO-AYTOS.;1;0
112299;2019;9;23;CPI-CABILDO;1;0
3642;2019;9;23;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
34451;2019;9;23;ENCOMIENDA USC-AYTO.SC;1;0
111311;2019;9;24;CPI-CABILDO;1;0
3640;2019;9;24;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
680;2019;9;24;CONVENIOS CABILDO-AYTOS.;1;0
34198;2019;9;24;ENCOMIENDA USC-AYTO.SC;1;0
114705;2019;9;25;CPI-CABILDO;1;0
3815;2019;9;25;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
749;2019;9;25;CONVENIOS CABILDO-AYTOS.;1;0
36348;2019;9;25;ENCOMIENDA USC-AYTO.SC;1;0
3766;2019;9;26;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
113170;2019;9;26;CPI-CABILDO;1;0
35241;2019;9;26;ENCOMIENDA USC-AYTO.SC;1;0
720;2019;9;26;CONVENIOS CABILDO-AYTOS.;1;0
750;2019;9;27;CONVENIOS CABILDO-AYTOS.;1;0
112418;2019;9;27;CPI-CABILDO;1;0
3455;2019;9;27;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35151;2019;9;27;ENCOMIENDA USC-AYTO.SC;1;0
948;2019;9;28;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
225;2019;9;28;CONVENIOS CABILDO-AYTOS.;1;0
18139;2019;9;28;ENCOMIENDA USC-AYTO.SC;1;0
74436;2019;9;28;CPI-CABILDO;1;0
703;2019;9;29;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
13690;2019;9;29;ENCOMIENDA USC-AYTO.SC;1;0
157;2019;9;29;CONVENIOS CABILDO-AYTOS.;1;0
56944;2019;9;29;CPI-CABILDO;1;0
35015;2019;9;30;ENCOMIENDA USC-AYTO.SC;1;0
112596;2019;9;30;CPI-CABILDO;1;0
3623;2019;9;30;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
718;2019;9;30;CONVENIOS CABILDO-AYTOS.;1;0
3741;2019;10;1;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35368;2019;10;1;ENCOMIENDA USC-AYTO.SC;1;0
778;2019;10;1;CONVENIOS CABILDO-AYTOS.;1;0
113142;2019;10;1;CPI-CABILDO;1;0
113137;2019;10;2;CPI-CABILDO;1;0
3763;2019;10;2;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
36357;2019;10;2;ENCOMIENDA USC-AYTO.SC;1;0
747;2019;10;2;CONVENIOS CABILDO-AYTOS.;1;0
113404;2019;10;3;CPI-CABILDO;1;0
3917;2019;10;3;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
35590;2019;10;3;ENCOMIENDA USC-AYTO.SC;1;0
699;2019;10;3;CONVENIOS CABILDO-AYTOS.;1;0
116840;2019;10;4;CPI-CABILDO;1;0
34948;2019;10;4;ENCOMIENDA USC-AYTO.SC;1;0
3692;2019;10;4;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
729;2019;10;4;CONVENIOS CABILDO-AYTOS.;1;0
993;2019;10;5;ENCOMIENDA LAGUNA -AYTO.LAG;1;0
160;2019;10;5;CONVENIOS CABILDO-AYTOS.;1;0
